10	0.26
20	0.47
30	0.67
40	1.24
50	1.47
60	1.63
70	1.7
80	1.93
90	2.35
100	2.49
110	2.88
120	3.01
130	3.46
140	3.65
150	4.04
160	4.45
170	4.67
180	4.86
190	5.27
200	5.45
210	5.76
220	6.2
230	6.45
240	6.81
250	7.07
260	7.45
270	7.63
280	7.63
290	7.89
300	8.15
310	8.48
320	8.76
330	9.17
340	9.42
350	9.75
360	9.87
370	10.18
380	10.31
390	10.49
400	10.85
410	10.88
420	10.93
430	11.22
440	11.67
450	11.86
460	12.1
470	12.29
480	12.37
490	12.56
500	12.85
510	13.33
520	13.52
530	13.81
540	14.3
550	14.78
560	15.1
570	15.37
580	15.37
590	15.71
600	15.76
610	16.1
620	16.49
630	16.9
640	17.02
650	17.21
660	17.58
670	17.88
680	18.2
690	18.45
700	18.79
710	19.0
720	19.42
730	19.68
740	20.09
750	20.3
760	20.85
770	21.24
780	21.45
790	21.65
800	21.88
810	22.12
820	22.44
830	22.61
840	22.95
850	23.18
860	23.44
870	23.65
880	24.0
890	24.26
900	24.71
910	24.97
920	25.22
930	25.54
940	25.98
950	26.2
960	26.42
970	26.78
980	26.97
990	27.27
1000	27.46
1010	27.59
1020	27.88
1030	28.3
1040	28.6
1050	28.82
1060	29.1
1070	29.29
1080	29.48
1090	29.83
1100	29.98
1110	30.01
1120	30.31
1130	30.56
1140	30.96
1150	31.28
1160	31.53
1170	31.64
1180	31.95
1190	32.26
1200	32.51
1210	32.91
1220	33.09
1230	33.27
1240	33.47
1250	33.69
1260	34.01
1270	34.52
1280	34.69
1290	35.11
1300	35.47
1310	35.92
1320	36.17
1330	36.36
1340	36.47
1350	36.61
1360	36.91
1370	37.04
1380	37.19
1390	37.7
1400	37.91
1410	38.17
1420	38.43
1430	38.63
1440	38.79
1450	39.04
1460	39.25
1470	39.52
1480	39.91
1490	40.38
1500	40.45
1510	40.58
1520	40.87
1530	41.17
1540	41.41
1550	41.8
1560	41.94
1570	42.17
1580	42.36
1590	42.65
1600	42.93
1610	43.39
1620	43.64
1630	44.02
1640	44.26
1650	44.54
1660	44.94
1670	45.2
1680	45.62
1690	46.01
1700	46.45
1710	46.76
1720	47.16
1730	47.58
1740	47.94
1750	48.09
1760	48.4
1770	48.74
1780	48.85
1790	48.96
1800	49.18
1810	49.46
1820	49.72
1830	50.03
1840	50.23
1850	50.28
1860	50.6
1870	50.83
1880	51.17
1890	51.09
1900	51.36
1910	51.56
1920	51.79
1930	52.24
1940	52.5
1950	53.01
1960	53.24
1970	53.55
1980	53.99
1990	54.38
2000	54.89
2010	55.03
2020	55.26
2030	55.46
2040	55.72
2050	55.9
2060	56.28
2070	56.57
2080	56.99
2090	56.97
2100	57.11
2110	57.43
2120	57.59
2130	58.08
2140	58.17
2150	58.25
2160	58.5
2170	58.81
2180	59.15
2190	59.38
2200	59.58
2210	59.79
2220	60.28
2230	60.6
2240	60.6
2250	60.99
2260	61.34
2270	61.62
2280	61.81
2290	62.18
2300	62.4
2310	62.45
2320	62.6
2330	62.94
2340	63.03
2350	63.14
2360	63.44
2370	63.73
2380	63.95
2390	64.27
2400	64.6
2410	64.79
2420	65.24
2430	65.52
2440	65.66
2450	65.97
2460	66.27
2470	66.51
2480	66.7
2490	66.84
2500	67.11
2510	67.4
2520	67.5
2530	67.48
2540	67.83
2550	68.14
2560	68.49
2570	68.81
2580	69.12
2590	69.33
2600	69.58
2610	70.04
2620	70.2
2630	70.41
2640	70.54
2650	70.8
2660	71.07
2670	71.58
2680	71.71
2690	71.97
2700	72.29
2710	72.46
2720	72.74
2730	73.26
2740	73.6
2750	73.82
2760	74.06
2770	74.37
2780	74.31
2790	74.75
2800	74.92
2810	75.09
2820	75.21
2830	75.29
2840	75.57
2850	75.67
2860	76.1
2870	76.24
2880	76.55
2890	76.76
2900	76.91
2910	77.16
2920	77.39
2930	77.63
2940	77.83
2950	78.2
2960	78.39
2970	78.72
2980	78.91
2990	79.27
3000	79.5
3010	79.88
3020	80.0
3030	80.08
3040	80.23
3050	80.73
3060	80.87
3070	81.07
3080	81.45
3090	81.6
3100	82.02
3110	82.27
3120	82.5
3130	82.77
3140	82.97
3150	83.2
3160	83.43
3170	83.65
3180	83.9
3190	84.21
3200	84.44
3210	84.81
3220	85.16
3230	85.36
3240	85.48
3250	85.91
3260	86.08
3270	86.49
3280	86.69
3290	86.94
3300	87.07
3310	87.24
3320	87.49
3330	87.87
3340	87.98
3350	88.19
3360	88.41
3370	88.59
3380	88.79
3390	88.89
3400	89.1
3410	89.16
3420	89.3
3430	89.57
3440	89.71
3450	89.87
3460	90.31
3470	90.65
3480	91.0
3490	91.39
3500	91.52
3510	91.73
3520	91.87
3530	92.02
3540	92.35
3550	92.54
3560	92.81
3570	92.99
3580	93.34
3590	93.56
3600	93.76
3610	93.98
3620	94.25
3630	94.72
3640	94.77
3650	94.96
3660	95.29
3670	95.7
3680	95.81
3690	96.06
3700	96.29
3710	96.46
3720	96.82
3730	97.22
3740	97.48
3750	97.73
3760	97.81
3770	98.04
3780	98.25
3790	98.58
3800	98.94
3810	99.38
3820	99.61
3830	99.93
3840	100.16
3850	100.4
3860	100.63
3870	100.85
3880	100.95
3890	101.01
3900	101.42
3910	101.57
3920	101.63
3930	101.63
3940	101.8
3950	102.03
3960	102.21
3970	102.45
3980	102.65
3990	102.88
4000	103.06
4010	103.12
4020	103.38
4030	103.51
4040	103.9
4050	104.09
4060	104.17
4070	104.4
4080	104.67
4090	104.77
4100	104.91
4110	105.29
4120	105.49
4130	105.86
4140	106.11
4150	106.28
4160	106.52
4170	106.53
4180	106.55
4190	106.71
4200	106.77
4210	106.93
4220	106.89
4230	107.1
4240	107.16
4250	107.47
4260	107.78
4270	107.98
4280	108.27
4290	108.57
4300	108.74
4310	108.87
4320	109.11
4330	109.2
4340	109.38
4350	109.5
4360	109.86
4370	110.11
4380	110.12
4390	110.52
4400	110.94
4410	111.16
4420	111.39
4430	111.74
4440	111.91
4450	112.1
4460	112.24
4470	112.75
4480	112.85
4490	112.95
4500	113.13
4510	113.35
4520	113.59
4530	113.95
4540	114.16
4550	114.43
4560	114.73
4570	115.16
4580	115.29
4590	115.49
4600	115.95
4610	116.26
4620	116.67
4630	116.99
4640	117.39
4650	117.72
4660	117.99
4670	118.25
4680	118.48
4690	118.83
4700	118.95
4710	119.13
4720	119.4
4730	119.47
4740	119.81
4750	119.98
4760	119.91
4770	120.39
4780	120.79
4790	121.13
4800	121.26
4810	121.43
4820	121.61
4830	121.75
4840	121.88
4850	122.24
4860	122.39
4870	122.88
4880	123.15
4890	123.37
4900	123.52
4910	123.79
4920	123.96
4930	124.19
4940	124.42
4950	124.58
4960	124.67
4970	124.97
4980	125.24
4990	125.43
5000	125.65
5010	125.82
5020	126.07
5030	126.15
5040	126.11
5050	126.21
5060	126.26
5070	126.47
5080	126.54
5090	126.71
5100	126.95
5110	127.33
5120	127.59
5130	127.67
5140	127.73
5150	127.95
5160	128.33
5170	128.65
5180	128.78
5190	129.14
5200	129.35
5210	129.57
5220	129.74
5230	129.74
5240	129.96
5250	130.11
5260	130.38
5270	130.67
5280	130.83
5290	131.1
5300	131.35
5310	131.48
5320	131.76
5330	131.95
5340	132.0
5350	132.32
5360	132.38
5370	132.48
5380	132.8
5390	133.1
5400	133.2
5410	133.49
5420	133.81
5430	134.07
5440	134.34
5450	134.72
5460	134.99
5470	135.23
5480	135.45
5490	135.78
5500	135.83
5510	136.01
5520	136.15
5530	136.33
5540	136.76
5550	136.94
5560	137.37
5570	137.54
5580	137.92
5590	138.21
5600	138.34
5610	138.46
5620	138.53
5630	138.83
5640	139.05
5650	139.26
5660	139.41
5670	139.74
5680	139.9
5690	139.89
5700	139.92
5710	140.07
5720	140.05
5730	140.29
5740	140.31
5750	140.51
5760	140.58
5770	140.88
5780	141.12
5790	141.21
5800	141.54
5810	141.78
5820	141.88
5830	142.03
5840	142.28
5850	142.4
5860	142.62
5870	142.79
5880	143.05
5890	143.25
5900	143.34
5910	143.65
5920	143.69
5930	143.87
5940	144.23
5950	144.51
5960	144.48
5970	144.8
5980	144.98
5990	145.18
6000	145.43
6010	145.78
6020	146.06
6030	146.33
6040	146.39
6050	146.64
6060	146.9
6070	147.11
6080	147.18
6090	147.38
6100	147.58
6110	147.9
6120	148.13
6130	148.38
6140	148.74
6150	148.89
6160	149.13
6170	149.47
6180	149.89
6190	150.14
6200	150.47
6210	150.75
6220	151.05
6230	151.21
6240	151.3
6250	151.57
6260	151.76
6270	151.95
6280	152.21
6290	152.42
6300	152.68
6310	152.98
6320	153.28
6330	153.5
6340	153.68
6350	153.81
6360	153.96
6370	154.11
6380	154.32
6390	154.52
6400	154.67
6410	154.87
6420	155.0
6430	155.08
6440	155.44
6450	155.61
6460	155.91
6470	156.08
6480	156.39
6490	156.63
6500	156.86
6510	157.12
6520	157.44
6530	157.64
6540	157.82
6550	157.79
6560	157.94
6570	158.26
6580	158.54
6590	158.67
6600	158.97
6610	158.96
6620	158.93
6630	159.03
6640	159.22
6650	159.48
6660	159.52
6670	159.51
6680	159.84
6690	159.94
6700	159.97
6710	160.2
6720	160.4
6730	160.46
6740	160.69
6750	160.89
6760	161.17
6770	161.37
6780	161.66
6790	161.72
6800	161.95
6810	162.23
6820	162.5
6830	162.68
6840	162.91
6850	163.11
6860	163.27
6870	163.55
6880	163.65
6890	163.85
6900	164.08
6910	164.12
6920	164.18
6930	164.33
6940	164.55
6950	164.63
6960	164.76
6970	165.06
6980	165.27
6990	165.51
7000	165.75
7010	166.0
7020	166.25
7030	166.31
7040	166.48
7050	166.81
7060	166.82
7070	167.08
7080	167.38
7090	167.42
7100	167.55
7110	167.82
7120	167.89
7130	167.96
7140	168.1
7150	168.42
7160	168.56
7170	168.76
7180	168.83
7190	168.96
7200	168.94
7210	169.14
7220	169.1
7230	169.46
7240	169.56
7250	169.84
7260	170.15
7270	170.48
7280	170.52
7290	170.76
7300	170.82
7310	171.03
7320	171.26
7330	171.52
7340	171.67
7350	171.87
7360	172.25
