300	9.98
600	18.39
900	26.35
1200	34.92
1500	43.4
1800	51.71
2100	60.21
2400	69.19
2700	78.34
3000	86.22
3300	93.13
3600	100.12
3900	108.09
4200	115.95
4500	123.68
4800	131.73
5100	138.94
5400	145.91
5700	153.58
6000	161.29
6300	168.83
6600	175.14
6900	181.53
7200	189.84
7500	197.19
7800	203.73
8100	210.45
8400	217.32
8700	224.54
9000	231.17
9300	237.74
9600	245.2
9900	252.15
10200	259.12
10500	265.92
10800	272.37
11100	279.65
11400	284.88
11700	288.57
12000	293.19
12300	298.56
12600	304.83
12900	311.15
13200	317.19
13500	323.2
13800	329.01
14100	334.98
14400	340.58
14700	345.28
15000	351.19
15300	357.32
15600	361.83
15900	366.5
16200	371.31
16500	376.04
16800	380.03
17100	384.28
17400	389.01
17700	393.14
18000	397.81
18300	401.56
18600	405.14
18900	408.95
19200	412.02
19500	416.23
19800	417.16
20100	417.44
20400	418.2
20700	418.7
21000	419.49
21300	420.4
21600	421.38
21900	422.67
22200	424.01
22500	425.55
22800	426.66
23100	428.28
23400	429.32
23700	430.71
24000	432.19
24300	433.62
24600	435.26
24900	437.06
25200	438.65
25500	440.67
25800	442.07
26100	443.34
26400	444.56
26700	445.38
27000	446.8
27300	448.62
27600	450.25
27900	451.91
28200	453.78
28500	455.31
28800	457.09
29100	458.51
29400	460.0
29700	461.18
30000	463.13
30300	464.75
30600	466.6
30900	468.02
31200	469.43
31500	470.73
31800	472.07
32100	473.21
32400	474.27
32700	474.82
33000	474.82
33300	474.82
33600	474.82
33900	474.82
34200	474.82
34500	474.82
34800	474.84
35100	474.82
35400	474.82
35700	474.85
36000	474.85
36300	474.86
36600	474.89
36900	474.92
37200	474.93
37500	474.93
37800	474.95
38100	474.97
38400	474.96
38700	475.02
39000	475.12
39300	475.16
39600	475.26
39900	475.37
40200	475.36
40500	475.37
40800	475.35
41100	475.42
41400	475.41
41700	475.42
42000	475.46
42300	475.49
42600	475.55
42900	475.6
43200	475.66
43500	475.72
43800	475.83
44100	475.81
44400	475.92
44700	476.0
45000	476.05
45300	476.21
45600	476.26
45900	476.42
46200	476.51
46500	476.59
46800	476.71
47100	477.04
47400	477.21
47700	477.36
48000	477.5
48300	477.6
48600	477.64
48900	477.64
49200	477.75
49500	477.78
49800	477.77
50100	477.74
50400	477.75
50700	477.86
51000	477.87
51300	477.91
51600	477.91
51900	477.91
52200	477.91
52500	477.91
52800	477.91
53100	477.91
53400	477.91
53700	477.91
54000	477.91
54300	477.91
54600	477.91
54900	477.91
55200	477.91
55500	477.91
55800	477.91
56100	477.91
56400	477.91
56700	477.91
57000	477.91
57300	477.91
57600	477.91
57900	477.91
58200	477.91
58500	477.91
58800	477.91
59100	477.91
59400	477.91
59700	477.91
60000	477.91
